_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
6533,413,SEMBAWANG DR,14,1999,Y,N,N,Y,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
6534,413,SERANGOON CTRL,11,1988,Y,N,N,N,N,N,SGN,80,0,0,0,60,20,0,0,0,0,0,0,0
6535,413,TAMPINES ST 41,4,1985,Y,N,N,N,N,N,TAP,24,0,0,16,8,0,0,0,0,0,0,0,0
6536,413,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,72,0,0,0,48,24,0,0,0,0,0,0,0
6537,413,YISHUN RING RD,9,1992,Y,Y,N,Y,N,N,YS,74,0,0,0,37,37,0,0,0,0,0,0,0
6538,413A,C'WEALTH AVE WEST,5,1995,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,413A,FERNVALE LINK,23,2002,Y,N,N,N,N,N,SK,122,0,0,0,39,83,0,0,0,0,0,0,0
6540,413A,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,112,0,26,58,28,0,0,0,0,0,0,0,0
6541,413A,WOODLANDS ST 41,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
6542,413B,FERNVALE LINK,23,2002,Y,N,N,N,N,N,SK,122,0,0,0,39,83,0,0,0,0,0,0,0
6543,413B,NORTHSHORE DR,20,2021,Y,N,N,N,N,N,PG,135,0,98,19,18,0,0,0,0,0,0,0,0
6544,413C,NORTHSHORE DR,25,2021,Y,N,N,Y,N,N,PG,109,0,26,39,44,0,0,0,0,0,0,0,0
6545,414,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
6546,414,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
6547,414,BT BATOK WEST AVE 4,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
6548,414,C'WEALTH AVE WEST,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0
6549,414,CHOA CHU KANG AVE 4,12,1991,Y,N,N,N,N,N,CCK,91,0,0,0,69,22,0,0,0,0,0,0,0
6550,414,EUNOS RD 5,4,1984,Y,Y,N,N,N,N,GL,27,0,0,27,0,0,0,0,0,0,0,0,0
6551,414,FERNVALE LINK,1,2015,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
6552,414,HOUGANG AVE 10,13,1984,Y,N,N,Y,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
6553,414,JURONG WEST ST 42,12,1983,Y,Y,N,N,N,N,JW,109,0,0,0,109,0,0,0,0,0,0,0,0
6554,414,PANDAN GDNS,12,1978,Y,Y,N,N,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0
6555,414,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,72,0,0,0,48,24,0,0,0,0,0,0,0
6556,414,SAUJANA RD,4,1988,Y,N,N,N,N,N,BP,20,0,0,0,17,3,0,0,0,0,0,0,0
6557,414,SERANGOON CTRL,11,1988,Y,N,N,N,N,N,SGN,60,0,0,0,40,20,0,0,0,0,0,0,0
6558,414,SEMBAWANG DR,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
6559,414,TAMPINES ST 41,10,1985,Y,N,N,Y,N,N,TAP,108,0,0,0,108,0,0,0,0,0,0,0,0
6560,414,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,64,0,0,0,20,44,0,0,0,0,0,0,0
6561,414,YISHUN RING RD,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,414A,FERNVALE LINK,22,2014,Y,N,N,N,N,N,SK,147,0,0,84,63,0,0,0,0,0,0,0,0
6563,414B,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,84,63,0,0,0,0,0,0,0,0
6564,415,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,176,0,0,0,176,0,0,0,0,0,0,0,0
6565,415,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
6566,415,BT BATOK WEST AVE 4,4,1986,Y,Y,N,Y,N,N,BB,16,0,0,10,6,0,0,0,0,0,0,0,0
6567,415,C'WEALTH AVE WEST,25,1977,Y,Y,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0
6568,415,CHOA CHU KANG AVE 4,4,1991,Y,N,N,N,N,N,CCK,32,0,0,0,26,6,0,0,0,0,0,0,0
6569,415,EUNOS RD 5,17,1984,Y,N,N,Y,N,N,GL,116,0,0,0,72,44,0,0,0,0,0,0,0
6570,415,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
6571,415,HOUGANG AVE 10,10,1984,Y,N,N,Y,N,N,HG,108,0,0,72,36,0,0,0,0,0,0,0,0
6572,415,JURONG WEST ST 42,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0
6573,415,PASIR RIS DR 6,13,1989,Y,N,N,Y,N,N,PRC,72,0,0,0,48,24,0,0,0,0,0,0,0
6574,415,PANDAN GDNS,4,1978,Y,Y,N,N,N,N,JE,30,0,0,28,0,0,0,0,0,0,0,2,0
6575,415,SAUJANA RD,11,1988,Y,N,N,N,N,N,BP,80,0,0,0,44,36,0,0,0,0,0,0,0
6576,415,SEMBAWANG DR,14,1999,Y,N,N,N,N,N,SB,65,0,0,0,0,0,65,0,0,0,0,0,0
6577,415,SERANGOON CTRL,11,1988,Y,N,N,N,N,N,SGN,60,0,0,0,40,20,0,0,0,0,0,0,0
6578,415,TAMPINES ST 41,4,1985,Y,N,N,N,N,N,TAP,23,0,0,14,8,1,0,0,0,0,0,0,0
6579,415,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,64,0,0,0,20,44,0,0,0,0,0,0,0
6580,415,YISHUN AVE 11,10,1992,Y,Y,N,N,N,N,YS,74,0,0,0,37,37,0,0,0,0,0,0,0
6581,415A,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,0,84,63,0,0,0,0,0,0,0
6582,415A,NORTHSHORE DR,26,2021,Y,N,N,N,N,N,PG,148,0,0,0,75,73,0,0,0,0,0,0,0
6583,415A,SEMBAWANG DR,1,1999,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,415B,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,142,0,0,0,62,80,0,0,0,0,0,0,0
6585,415B,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,93,0,0,0,58,35,0,0,0,0,0,0,0
6586,415C,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,143,0,0,0,61,82,0,0,0,0,0,0,0
6587,415C,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,70,0,0,0,70,0,0,0,0,0,0,0,0
6588,415D,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,124,0,0,0,77,47,0,0,0,0,0,0,0
6589,416,ANG MO KIO AVE 10,14,1978,Y,Y,N,N,N,N,AMK,188,0,0,158,24,1,3,0,0,0,0,2,0
6590,416,BEDOK NTH AVE 2,9,1978,Y,Y,N,N,N,N,BD,156,0,0,138,14,3,1,0,0,0,0,0,0
6591,416,BT BATOK WEST AVE 4,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
6592,416,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,65,0,0,0,0,0,65,0,0,0,0,0,0
6593,416,CHOA CHU KANG AVE 4,15,1991,Y,N,N,N,N,N,CCK,80,0,0,0,38,42,0,0,0,0,0,0,0
6594,416,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,222,0,0,0,74,148,0,0,0,0,0,0,0
6595,416,EUNOS RD 5,4,1984,Y,Y,N,N,N,N,GL,27,0,0,27,0,0,0,0,0,0,0,0,0
6596,416,FERNVALE LINK,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,416,HOUGANG AVE 10,10,1984,Y,N,N,N,N,N,HG,96,0,0,0,16,80,0,0,0,0,0,0,0
6598,416,JURONG WEST ST 42,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0
6599,416,PANDAN GDNS,4,1978,Y,Y,N,N,N,N,JE,30,0,0,30,0,0,0,0,0,0,0,0,0
6600,416,PASIR RIS DR 6,13,1989,Y,Y,N,N,N,N,PRC,96,0,0,0,72,24,0,0,0,0,0,0,0
6601,416,SAUJANA RD,12,1988,Y,Y,N,N,N,N,BP,110,0,0,0,110,0,0,0,0,0,0,0,0
6602,416,SERANGOON CTRL,11,1988,Y,N,N,N,N,N,SGN,60,0,0,0,40,20,0,0,0,0,0,0,0
6603,416,TAMPINES ST 41,12,1985,Y,N,N,N,N,N,TAP,88,0,0,0,88,0,0,0,0,0,0,0,0
6604,416,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,64,0,0,0,20,44,0,0,0,0,0,0,0
6605,416,YISHUN AVE 11,10,1992,Y,N,N,N,N,N,YS,66,0,0,0,41,25,0,0,0,0,0,0,0
6606,416A,CLEMENTI AVE 1,2,2011,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
6607,416A,FERNVALE LINK,22,2014,Y,N,N,Y,N,N,SK,147,0,0,0,84,63,0,0,0,0,0,0,0
6608,416B,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,140,0,0,0,61,79,0,0,0,0,0,0,0
6609,416C,FERNVALE LINK,21,2014,Y,N,N,N,N,N,SK,141,0,0,0,61,80,0,0,0,0,0,0,0
6610,417,ANG MO KIO AVE 10,14,1978,Y,N,N,N,N,N,AMK,208,0,0,182,26,0,0,0,0,0,0,0,0
6611,417,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0
6612,417,BT BATOK WEST AVE 4,12,1985,Y,N,N,Y,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
6613,417,CANBERRA RD,14,1999,Y,N,N,Y,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
6614,417,CHOA CHU KANG AVE 4,15,1991,Y,N,N,Y,N,N,CCK,90,0,0,0,64,26,0,0,0,0,0,0,0
6615,417,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,136,0,0,68,68,0,0,0,0,0,0,0,0
6616,417,EUNOS RD 5,17,1984,Y,N,N,N,N,N,GL,116,0,0,0,72,44,0,0,0,0,0,0,0
6617,417,FAJAR RD,4,1988,Y,N,N,N,N,N,BP,48,0,0,0,30,18,0,0,0,0,0,0,0
6618,417,FERNVALE LINK,6,2017,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,417,HOUGANG AVE 8,13,1988,Y,N,N,N,N,N,HG,108,0,0,0,84,24,0,0,0,0,0,0,0
6620,417,JURONG WEST ST 42,10,1984,Y,N,N,N,N,N,JW,112,0,0,56,56,0,0,0,0,0,0,0,0
6621,417,NORTHSHORE DR,2,2022,N,N,N,Y,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,417,PASIR RIS DR 6,13,1989,Y,N,N,Y,N,N,PRC,120,0,0,0,96,24,0,0,0,0,0,0,0
6623,417,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,54,0,0,0,0,0,54,0,0,0,0,0,0
6624,417,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,150,0,0,142,0,8,0,0,0,0,0,0,0
6625,417,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,64,0,0,0,20,44,0,0,0,0,0,0,0
6626,417,YISHUN AVE 11,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,417A,FERNVALE LINK,22,2017,Y,N,N,Y,N,N,SK,209,0,0,42,167,0,0,0,0,0,0,0,0
6628,418,ANG MO KIO AVE 10,14,1978,Y,N,N,Y,N,N,AMK,201,0,0,168,26,1,6,0,0,0,0,0,0
6629,418,BEDOK NTH AVE 2,9,1978,Y,Y,N,N,N,N,BD,158,0,0,142,14,2,0,0,0,0,0,0,0
6630,418,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
6631,418,CHOA CHU KANG AVE 4,12,1991,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0
6632,418,CLEMENTI AVE 1,28,2011,Y,N,N,N,N,N,CL,204,0,104,50,50,0,0,0,0,0,0,0,0
6633,418,FAJAR RD,16,1988,Y,N,N,N,N,N,BP,120,0,0,0,45,75,0,0,0,0,0,0,0
6634,418,FERNVALE LINK,1,2017,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,418,HOUGANG AVE 8,13,1988,Y,N,N,N,N,N,HG,96,0,0,0,72,24,0,0,0,0,0,0,0
6636,418,JURONG WEST ST 42,4,1984,Y,N,N,N,N,N,JW,24,0,0,16,8,0,0,0,0,0,0,0,0
6637,418,NORTHSHORE DR,3,2021,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,418,PASIR RIS DR 6,13,1988,Y,N,N,N,N,N,PRC,78,0,0,0,0,0,78,0,0,0,0,0,0
6639,418,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,54,0,0,0,0,0,54,0,0,0,0,0,0
6640,418,TAMPINES ST 41,12,1984,Y,N,N,Y,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
6641,418,WOODLANDS ST 41,13,1994,Y,N,N,Y,N,N,WL,125,0,0,0,87,38,0,0,0,0,0,0,0
6642,418,YISHUN AVE 11,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,418A,FERNVALE LINK,22,2017,Y,N,N,N,N,N,SK,208,0,83,125,0,0,0,0,0,0,0,0,0
6644,418B,FERNVALE LINK,20,2017,Y,N,N,N,N,N,SK,190,0,38,38,114,0,0,0,0,0,0,0,0
6645,418C,FERNVALE LINK,21,2017,Y,N,N,Y,N,N,SK,120,0,0,0,120,0,0,0,0,0,0,0,0
6646,419,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,169,0,0,139,22,1,6,0,0,0,0,1,0
6647,419,BEDOK NTH ST 1,12,1978,Y,N,N,Y,N,N,BD,306,0,0,282,22,1,1,0,0,0,0,0,0
6648,419,BT BATOK WEST AVE 2,10,1986,Y,N,N,Y,N,N,BB,90,0,0,0,44,46,0,0,0,0,0,0,0
6649,419,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,93,0,0,0,28,65,0,0,0,0,0,0,0
6650,419,CHOA CHU KANG AVE 4,14,1992,Y,N,N,Y,N,N,CCK,65,0,0,0,0,0,65,0,0,0,0,0,0
6651,419,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,221,0,0,0,0,0,0,0,0,136,85,0,0
6652,419,FAJAR RD,12,1988,Y,Y,N,Y,N,N,BP,126,0,0,0,71,55,0,0,0,0,0,0,0
6653,419,HOUGANG AVE 8,13,1988,Y,Y,N,N,N,N,HG,96,0,0,0,72,24,0,0,0,0,0,0,0
6654,419,JURONG WEST ST 42,12,1984,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
6655,419,PASIR RIS DR 6,11,1988,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0
6656,419,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
6657,419,TAMPINES ST 41,12,1984,Y,Y,N,N,N,N,TAP,162,0,0,99,61,2,0,0,0,0,0,0,0
6658,419,WOODLANDS ST 41,12,1986,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0
6659,419,YISHUN AVE 11,10,1992,Y,Y,N,N,N,N,YS,72,0,0,0,45,27,0,0,0,0,0,0,0
6660,419A,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,105,0,24,38,43,0,0,0,0,0,0,0,0
6661,419A,YISHUN AVE 11,3,1992,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,419B,NORTHSHORE DR,20,2021,Y,N,N,N,N,N,PG,118,0,81,19,18,0,0,0,0,0,0,0,0
6663,419C,NORTHSHORE DR,20,2021,Y,N,N,N,N,N,PG,118,0,81,19,18,0,0,0,0,0,0,0,0
6664,419D,NORTHSHORE DR,25,2021,Y,N,N,Y,N,N,PG,109,0,26,39,44,0,0,0,0,0,0,0,0
6665,42,BEDOK STH RD,16,1977,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
6666,42,BEO CRES,10,1964,Y,N,N,Y,N,N,BM,126,0,0,0,0,0,0,0,0,0,126,0,0
6667,42,CAMBRIDGE RD,8,1981,Y,Y,N,N,N,N,KWN,56,0,0,0,56,0,0,0,0,0,0,0,0
6668,42,CASSIA CRES,13,1980,Y,N,N,N,N,N,GL,96,0,0,48,48,0,0,0,0,0,0,0,0
6669,42,CHAI CHEE ST,13,1979,Y,Y,N,N,N,N,BD,212,0,0,184,24,1,3,0,0,0,0,0,0
6670,42,CIRCUIT RD,18,1994,Y,N,N,Y,N,N,GL,82,0,0,0,45,37,0,0,0,0,0,0,0
6671,42,HOLLAND DR,4,1974,Y,Y,N,N,N,N,QT,16,0,0,16,0,0,0,0,0,0,0,0,0
6672,42,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
6673,42,KIM CHENG ST,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0
6674,42,SIMS DR,12,1989,Y,N,N,N,N,N,GL,66,0,0,0,66,0,0,0,0,0,0,0,0
6675,42,STIRLING RD,2,1963,Y,N,N,N,N,N,QT,10,0,0,0,10,0,0,0,0,0,0,0,0
6676,42,TELOK BLANGAH RISE,14,1975,Y,Y,N,N,N,N,BM,152,0,0,148,0,4,0,0,0,0,0,0,0
6677,42A,HAVELOCK RD,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,42A,MARGARET DR,45,2021,Y,N,N,N,N,N,QT,246,0,0,120,84,42,0,0,0,0,0,0,0
6679,42A,SIMS DR,4,1989,Y,N,N,N,N,N,GL,24,0,0,0,15,9,0,0,0,0,0,0,0
6680,420,ANG MO KIO AVE 10,12,1979,Y,N,N,Y,N,N,AMK,264,0,0,0,0,0,0,0,0,264,0,0,0
6681,420,BEDOK NTH ST 1,12,1978,Y,Y,N,N,N,N,BD,263,0,0,240,22,1,0,0,0,0,0,0,0
6682,420,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
6683,420,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0
6684,420,CHOA CHU KANG AVE 4,16,1992,Y,N,N,N,N,N,CCK,75,0,0,0,0,0,75,0,0,0,0,0,0
6685,420,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,300,0,0,76,224,0,0,0,0,0,0,0,0
6686,420,FAJAR RD,12,1988,Y,N,N,Y,N,N,BP,66,0,0,0,44,22,0,0,0,0,0,0,0
6687,420,HOUGANG AVE 10,13,1988,Y,N,N,N,N,N,HG,120,0,0,0,96,24,0,0,0,0,0,0,0
6688,420,JURONG WEST ST 42,12,1984,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
6689,420,NORTHSHORE DR,2,2022,N,N,N,Y,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,420,PASIR RIS DR 6,4,1988,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0
6691,420,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
6692,420,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
6693,420,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0
6694,420A,CLEMENTI AVE 1,2,2012,N,Y,N,Y,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,420A,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,120,0,0,0,73,47,0,0,0,0,0,0,0
6696,420B,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,93,0,0,0,58,35,0,0,0,0,0,0,0
6697,420C,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,93,0,0,0,58,35,0,0,0,0,0,0,0
6698,420D,NORTHSHORE DR,26,2021,Y,N,N,N,N,N,PG,147,0,0,0,75,72,0,0,0,0,0,0,0
6699,421,ANG MO KIO AVE 10,13,1978,Y,Y,N,N,N,N,AMK,134,0,0,111,22,0,1,0,0,0,0,0,0
6700,421,BEDOK NTH RD,14,1978,Y,N,N,N,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0
6701,421,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
6702,421,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0
6703,421,CHOA CHU KANG AVE 4,12,1990,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0
6704,421,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,300,0,0,76,224,0,0,0,0,0,0,0,0
6705,421,FAJAR RD,12,1988,Y,N,N,N,N,N,BP,86,0,0,0,65,21,0,0,0,0,0,0,0
6706,421,HOUGANG AVE 10,13,1988,Y,N,N,N,N,N,HG,84,0,0,0,60,24,0,0,0,0,0,0,0
6707,421,JURONG WEST ST 42,10,1984,Y,N,N,Y,N,N,JW,108,0,0,53,54,0,0,0,0,0,0,1,0
6708,421,NORTHSHORE DR,1,2021,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
6709,421,PASIR RIS DR 6,11,1988,Y,N,N,N,N,N,PRC,90,0,0,0,70,20,0,0,0,0,0,0,0
6710,421,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
6711,421,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
6712,421,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,72,0,0,0,48,24,0,0,0,0,0,0,0
6713,421A,CHOA CHU KANG AVE 4,1,1992,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
6714,421A,NORTHSHORE DR,26,2020,Y,N,N,N,N,N,PG,212,0,162,50,0,0,0,0,0,0,0,0,0
6715,421A,WOODLANDS ST 41,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,421B,NORTHSHORE DR,26,2021,Y,N,N,Y,N,N,PG,236,0,144,0,92,0,0,0,0,0,0,0,0
6717,421C,NORTHSHORE DR,26,2021,Y,Y,N,N,N,N,PG,211,0,163,48,0,0,0,0,0,0,0,0,0
6718,422,ANG MO KIO AVE 3,13,1978,Y,Y,N,N,N,N,AMK,197,0,0,171,22,1,3,0,0,0,0,0,0
6719,422,BEDOK NTH RD,14,1978,Y,N,N,Y,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0
6720,422,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,67,46,0,0,0,0,0,0,1,0
6721,422,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,93,0,0,0,28,65,0,0,0,0,0,0,0
6722,422,CHOA CHU KANG AVE 4,16,1991,Y,N,N,Y,N,N,CCK,78,0,0,0,66,12,0,0,0,0,0,0,0
6723,422,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,289,0,0,0,0,0,0,0,0,170,119,0,0
6724,422,FAJAR RD,11,1988,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0
6725,422,HOUGANG AVE 6,10,1989,Y,Y,N,Y,N,N,HG,99,0,0,0,81,18,0,0,0,0,0,0,0
6726,422,JURONG WEST ST 42,10,1984,Y,N,N,N,N,N,JW,90,0,0,54,36,0,0,0,0,0,0,0,0
6727,422,NORTHSHORE DR,1,2021,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,422,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,72,0,0,0,0,0,72,0,0,0,0,0,0
6729,422,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
6730,422,TAMPINES ST 41,4,1984,Y,N,N,N,N,N,TAP,32,0,0,16,16,0,0,0,0,0,0,0,0
6731,422A,FAJAR RD,7,2017,N,N,N,Y,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
6732,422A,NORTHSHORE DR,26,2020,Y,N,N,N,N,N,PG,181,0,0,0,86,95,0,0,0,0,0,0,0
6733,422B,NORTHSHORE DR,26,2021,Y,N,N,Y,N,N,PG,181,0,0,0,86,95,0,0,0,0,0,0,0
6734,423,ANG MO KIO AVE 3,11,1978,Y,N,N,Y,N,N,AMK,100,0,0,0,80,20,0,0,0,0,0,0,0
6735,423,BEDOK NTH AVE 1,12,1978,Y,Y,N,N,N,N,BD,150,0,0,124,22,2,2,0,0,0,0,0,0
6736,423,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
6737,423,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,65,0,0,0,0,0,65,0,0,0,0,0,0
6738,423,CHOA CHU KANG AVE 4,12,1990,Y,Y,N,N,N,N,CCK,115,0,0,0,93,22,0,0,0,0,0,0,0
6739,423,CLEMENTI AVE 1,28,2011,Y,N,N,N,N,N,CL,204,0,104,50,50,0,0,0,0,0,0,0,0
6740,423,FAJAR RD,17,1988,Y,N,N,N,N,N,BP,64,0,0,0,0,64,0,0,0,0,0,0,0
6741,423,HOUGANG AVE 6,10,1989,Y,Y,N,N,N,N,HG,90,0,0,0,72,18,0,0,0,0,0,0,0
6742,423,JURONG WEST AVE 1,8,1983,Y,N,N,Y,N,N,JW,88,0,0,60,28,0,0,0,0,0,0,0,0
6743,423,PASIR RIS DR 6,11,1989,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0
6744,423,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0
6745,423,TAMPINES ST 41,12,1984,Y,Y,N,N,N,N,TAP,114,0,0,0,74,40,0,0,0,0,0,0,0
6746,423,YISHUN AVE 11,12,1987,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
